"Dhat","inCI","Layout","GType"
20.4630376846748,TRUE,"structured","HalfNorm"
19.1007681241689,TRUE,"random","HalfNorm"
15.9414248662283,TRUE,"transect","HalfNorm"
16.7269218036857,TRUE,"structured","Emperical"
10.8679019250799,FALSE,"random","Emperical"
8.94521983786856,FALSE,"transect","Emperical"
24.1362158770163,TRUE,"structured","HalfNorm"
19.6722000997915,TRUE,"random","HalfNorm"
17.012979335059,TRUE,"transect","HalfNorm"
19.0325370048788,TRUE,"structured","Emperical"
15.580969427739,TRUE,"random","Emperical"
12.4777598000498,TRUE,"transect","Emperical"
16.5260589767235,TRUE,"structured","HalfNorm"
15.4329548308646,TRUE,"random","HalfNorm"
13.0966128640627,TRUE,"transect","HalfNorm"
14.0620212926799,TRUE,"structured","Emperical"
10.5491195279938,FALSE,"random","Emperical"
11.0302303099326,FALSE,"transect","Emperical"
16.6321912582233,TRUE,"structured","HalfNorm"
26.7658176010226,TRUE,"random","HalfNorm"
13.7875690822979,TRUE,"transect","HalfNorm"
14.7532584610794,TRUE,"structured","Emperical"
14.7013500085502,TRUE,"random","Emperical"
9.70133110188759,FALSE,"transect","Emperical"
20.6277222338989,TRUE,"structured","HalfNorm"
14.4781574349372,TRUE,"random","HalfNorm"
16.7472318542673,TRUE,"transect","HalfNorm"
11.0935512418825,FALSE,"structured","Emperical"
8.68010984099189,FALSE,"random","Emperical"
11.8972295172468,FALSE,"transect","Emperical"
17.8766330918973,TRUE,"structured","HalfNorm"
14.837513074191,TRUE,"random","HalfNorm"
17.2873349419672,TRUE,"transect","HalfNorm"
13.8593163971682,TRUE,"structured","Emperical"
14.0107562030352,TRUE,"random","Emperical"
9.78924299854369,FALSE,"transect","Emperical"
16.3442624242202,TRUE,"structured","HalfNorm"
17.6948939192236,TRUE,"random","HalfNorm"
24.1450292628067,TRUE,"transect","HalfNorm"
15.2556846446656,TRUE,"structured","Emperical"
12.4201432926848,FALSE,"random","Emperical"
18.5604919327304,TRUE,"transect","Emperical"
19.8417616864496,TRUE,"structured","HalfNorm"
13.3036389432449,TRUE,"random","HalfNorm"
31.2462723315305,FALSE,"transect","HalfNorm"
11.9308542427082,TRUE,"structured","Emperical"
12.7068834011388,TRUE,"random","Emperical"
20.6628508414259,TRUE,"transect","Emperical"
17.2146363007555,TRUE,"structured","HalfNorm"
20.0167884990036,TRUE,"random","HalfNorm"
18.697127022326,TRUE,"transect","HalfNorm"
14.7914368617628,TRUE,"structured","Emperical"
12.9803821269925,TRUE,"random","Emperical"
17.282765494583,TRUE,"transect","Emperical"
14.2064755626287,TRUE,"structured","HalfNorm"
11.8315787655414,TRUE,"random","HalfNorm"
11.2002681572805,TRUE,"transect","HalfNorm"
14.1009028192863,TRUE,"structured","Emperical"
13.1228229458985,TRUE,"random","Emperical"
12.3273739229714,TRUE,"transect","Emperical"
12.9892857980053,TRUE,"structured","HalfNorm"
15.3865422415078,TRUE,"random","HalfNorm"
21.1619383092397,TRUE,"transect","HalfNorm"
13.5567729433664,TRUE,"structured","Emperical"
14.9665328691664,TRUE,"random","Emperical"
13.1242516983551,TRUE,"transect","Emperical"
20.9789713947706,TRUE,"structured","HalfNorm"
17.4642166638538,TRUE,"random","HalfNorm"
15.4139875704496,TRUE,"transect","HalfNorm"
15.0398440786778,TRUE,"structured","Emperical"
12.8984993895122,TRUE,"random","Emperical"
14.7796606843747,TRUE,"transect","Emperical"
17.3329951595724,TRUE,"structured","HalfNorm"
20.8663388940672,TRUE,"random","HalfNorm"
17.5051401980704,TRUE,"transect","HalfNorm"
17.8230721337622,TRUE,"structured","Emperical"
13.8993077307109,TRUE,"random","Emperical"
12.1751269033915,TRUE,"transect","Emperical"
21.0350619871353,TRUE,"structured","HalfNorm"
17.7523121485921,TRUE,"random","HalfNorm"
17.4070692615039,TRUE,"transect","HalfNorm"
19.4121191458596,TRUE,"structured","Emperical"
13.8417906936015,TRUE,"random","Emperical"
15.2143603625877,TRUE,"transect","Emperical"
15.2329992112759,TRUE,"structured","HalfNorm"
13.0855477531557,TRUE,"random","HalfNorm"
10.4548655613907,FALSE,"transect","HalfNorm"
15.1311202915758,TRUE,"structured","Emperical"
11.3188438864381,FALSE,"random","Emperical"
9.52125096235497,FALSE,"transect","Emperical"
19.2092714385477,TRUE,"structured","HalfNorm"
16.440113654257,TRUE,"random","HalfNorm"
26.8371038836421,TRUE,"transect","HalfNorm"
13.1956871452418,TRUE,"structured","Emperical"
13.1118981306005,TRUE,"random","Emperical"
21.1815036677107,TRUE,"transect","Emperical"
18.6501557244484,TRUE,"structured","HalfNorm"
15.3594324085264,TRUE,"random","HalfNorm"
16.163189348036,TRUE,"transect","HalfNorm"
20.9215884312918,TRUE,"structured","Emperical"
13.6252404153456,TRUE,"random","Emperical"
8.32561223834753,FALSE,"transect","Emperical"
18.217467326755,TRUE,"structured","HalfNorm"
19.7923754586896,TRUE,"random","HalfNorm"
15.5917359664671,TRUE,"transect","HalfNorm"
11.9579468617932,FALSE,"structured","Emperical"
13.0049516725541,TRUE,"random","Emperical"
12.3037881696617,FALSE,"transect","Emperical"
13.3982356306676,TRUE,"structured","HalfNorm"
11.478959431556,TRUE,"random","HalfNorm"
22.8834663803091,TRUE,"transect","HalfNorm"
14.6139518764409,TRUE,"structured","Emperical"
15.8121107145358,TRUE,"random","Emperical"
22.5264643083728,TRUE,"transect","Emperical"
8.26916126922285,FALSE,"structured","HalfNorm"
14.0997895784644,TRUE,"random","HalfNorm"
20.3970937266972,TRUE,"transect","HalfNorm"
8.66064824304214,FALSE,"structured","Emperical"
14.6234854836318,TRUE,"random","Emperical"
17.4892831061174,TRUE,"transect","Emperical"
15.1793730984104,TRUE,"structured","HalfNorm"
12.6685416481867,TRUE,"random","HalfNorm"
24.4964301674126,TRUE,"transect","HalfNorm"
11.2279768888575,FALSE,"structured","Emperical"
11.4673298120637,FALSE,"random","Emperical"
21.4495731394707,TRUE,"transect","Emperical"
14.3698575391052,TRUE,"structured","HalfNorm"
18.3916175303658,TRUE,"random","HalfNorm"
13.4256097565751,TRUE,"transect","HalfNorm"
8.77655423626743,FALSE,"structured","Emperical"
17.37332269049,TRUE,"random","Emperical"
16.2230026162515,TRUE,"transect","Emperical"
24.4338612933235,TRUE,"structured","HalfNorm"
15.4780728976227,TRUE,"random","HalfNorm"
27.1569853316647,TRUE,"transect","HalfNorm"
15.0652669209997,TRUE,"structured","Emperical"
14.5497160024166,TRUE,"random","Emperical"
24.8232427286644,TRUE,"transect","Emperical"
17.2484629660074,TRUE,"structured","HalfNorm"
