Dhat,inCI,Layout,GType
18.77065412,TRUE,random,HalfNorm
13.94151413,TRUE,transect,HalfNorm
10.86484283,FALSE,structured,Empirical
15.11308014,TRUE,random,Empirical
7.22464276,FALSE,transect,Empirical
31.33383841,FALSE,structured,HalfNorm
7.421208154,FALSE,random,HalfNorm
6.622726194,FALSE,transect,HalfNorm
19.09397398,TRUE,structured,Empirical
9.31832921,FALSE,random,Empirical
4.954366987,FALSE,transect,Empirical
23.32523199,TRUE,structured,HalfNorm
18.71997249,TRUE,random,HalfNorm
16.43282474,TRUE,transect,HalfNorm
23.60714213,TRUE,structured,Empirical
14.33736707,TRUE,random,Empirical
16.48670189,TRUE,transect,Empirical
13.35557622,TRUE,structured,HalfNorm
7.65180182,FALSE,random,HalfNorm
11.96249929,FALSE,transect,HalfNorm
9.614888958,FALSE,structured,Empirical
8.868497317,FALSE,random,Empirical
10.28505928,FALSE,transect,Empirical
21.72980764,TRUE,structured,HalfNorm
23.48848616,TRUE,random,HalfNorm
18.85176361,TRUE,transect,HalfNorm
19.77395318,TRUE,structured,Empirical
16.47797834,TRUE,random,Empirical
10.68056807,FALSE,transect,Empirical
20.15410205,TRUE,structured,HalfNorm
13.99440581,TRUE,random,HalfNorm
15.42223767,TRUE,transect,HalfNorm
17.04311086,TRUE,structured,Empirical
13.17259862,TRUE,random,Empirical
12.55041585,TRUE,transect,Empirical
25.69986458,TRUE,structured,HalfNorm
26.35362912,TRUE,random,HalfNorm
19.37756812,TRUE,transect,HalfNorm
23.97563842,TRUE,structured,Empirical
20.70991036,TRUE,random,Empirical
15.52103717,TRUE,transect,Empirical
12.53064562,TRUE,structured,HalfNorm
15.14894057,TRUE,random,HalfNorm
14.28417667,TRUE,transect,HalfNorm
10.3416786,FALSE,structured,Empirical
13.55925268,TRUE,random,Empirical
10.93708152,FALSE,transect,Empirical
18.88338395,TRUE,structured,HalfNorm
16.74490279,TRUE,random,HalfNorm
15.13686761,TRUE,transect,HalfNorm
15.13929907,TRUE,structured,Empirical
12.31550087,TRUE,random,Empirical
18.37633628,TRUE,transect,Empirical
16.46525267,TRUE,structured,HalfNorm
21.18965947,TRUE,random,HalfNorm
21.99992462,TRUE,transect,HalfNorm
11.76760751,FALSE,structured,Empirical
17.17758604,TRUE,random,Empirical
16.90871325,TRUE,transect,Empirical
16.42670827,TRUE,structured,HalfNorm
17.93254237,TRUE,random,HalfNorm
12.32216269,TRUE,transect,HalfNorm
15.52227558,TRUE,structured,Empirical
14.40868343,TRUE,random,Empirical
9.5367158,FALSE,transect,Empirical
20.00053907,TRUE,structured,HalfNorm
15.94777519,TRUE,random,HalfNorm
24.4072657,TRUE,transect,HalfNorm
17.65883651,TRUE,structured,Empirical
13.20899807,TRUE,random,Empirical
16.83294786,TRUE,transect,Empirical
13.09452198,TRUE,structured,HalfNorm
16.1117004,TRUE,random,HalfNorm
17.72486342,TRUE,transect,HalfNorm
13.87210609,TRUE,structured,Empirical
13.29006221,TRUE,random,Empirical
18.04981266,TRUE,transect,Empirical
22.52054313,TRUE,structured,HalfNorm
19.5401516,TRUE,random,HalfNorm
19.1633428,TRUE,transect,HalfNorm
12.5022123,TRUE,structured,Empirical
15.16962209,TRUE,random,Empirical
14.64236325,TRUE,transect,Empirical
18.24408381,TRUE,structured,HalfNorm
15.71663028,TRUE,random,HalfNorm
9.78302606,FALSE,transect,HalfNorm
15.27609767,TRUE,structured,Empirical
10.32499045,FALSE,random,Empirical
9.958913821,FALSE,transect,Empirical
25.02746873,TRUE,structured,HalfNorm
17.01385217,TRUE,random,HalfNorm
22.33906085,TRUE,transect,HalfNorm
17.57622428,TRUE,structured,Empirical
17.12635458,TRUE,random,Empirical
19.0587979,TRUE,transect,Empirical
24.46522794,TRUE,structured,HalfNorm
16.7760749,TRUE,random,HalfNorm
24.52007373,TRUE,transect,HalfNorm
18.74799517,TRUE,structured,Empirical
15.68331754,TRUE,random,Empirical
18.17486242,TRUE,transect,Empirical
21.36583557,TRUE,structured,HalfNorm
23.52910429,TRUE,random,HalfNorm
20.03407221,TRUE,transect,HalfNorm
14.54206989,TRUE,structured,Empirical
23.33206721,TRUE,random,Empirical
15.43642061,TRUE,transect,Empirical
16.91184121,TRUE,structured,HalfNorm
24.17420608,TRUE,random,HalfNorm
16.65989951,TRUE,transect,HalfNorm
12.88818849,TRUE,structured,Empirical
20.7398944,TRUE,random,Empirical
13.64817682,TRUE,transect,Empirical
21.96627107,TRUE,structured,HalfNorm
14.64729915,TRUE,random,HalfNorm
21.70730103,TRUE,transect,HalfNorm
17.06424967,TRUE,structured,Empirical
13.20177426,TRUE,random,Empirical
18.16679195,TRUE,transect,Empirical
18.8413188,TRUE,structured,HalfNorm
16.84640744,TRUE,random,HalfNorm
25.51068739,TRUE,transect,HalfNorm
13.7781968,TRUE,structured,Empirical
16.5414348,TRUE,random,Empirical
17.04718144,TRUE,transect,Empirical
23.21491132,TRUE,structured,HalfNorm
27.27282254,TRUE,random,HalfNorm
22.11597604,TRUE,transect,HalfNorm
20.18846743,TRUE,structured,Empirical
16.97994719,TRUE,random,Empirical
21.93236402,TRUE,transect,Empirical
13.46627417,TRUE,structured,HalfNorm
13.15235251,TRUE,random,HalfNorm
18.53545675,TRUE,transect,HalfNorm
11.74863256,FALSE,structured,Empirical
14.62174136,TRUE,random,Empirical
15.00202537,TRUE,transect,Empirical
21.66427051,TRUE,structured,HalfNorm
19.04580279,TRUE,random,HalfNorm
19.25453502,TRUE,transect,HalfNorm
19.89168991,TRUE,structured,Empirical
17.39291827,TRUE,random,Empirical
16.9331739,TRUE,transect,Empirical
18.29358095,TRUE,structured,HalfNorm
20.37992129,TRUE,random,HalfNorm
24.47273866,TRUE,transect,HalfNorm
13.60883323,TRUE,structured,Empirical
11.72726599,FALSE,random,Empirical
21.18636314,TRUE,transect,Empirical
18.42642689,TRUE,structured,HalfNorm
16.88468243,TRUE,random,HalfNorm
18.9578364,TRUE,transect,HalfNorm
14.69213687,TRUE,structured,Empirical
13.50945177,TRUE,random,Empirical
14.43451076,TRUE,transect,Empirical
26.35552273,TRUE,structured,HalfNorm
12.56299735,TRUE,random,HalfNorm
16.20595378,TRUE,transect,HalfNorm
18.22148038,TRUE,structured,Empirical
12.26542993,TRUE,random,Empirical
15.9488304,TRUE,transect,Empirical
21.54034869,TRUE,structured,HalfNorm
17.84977323,TRUE,random,HalfNorm
24.61611088,TRUE,transect,HalfNorm
14.48634903,TRUE,structured,Empirical
11.70655161,TRUE,random,Empirical
15.64405409,TRUE,transect,Empirical
17.4185931,TRUE,structured,HalfNorm
33.47903078,FALSE,random,HalfNorm
22.17222541,TRUE,transect,HalfNorm
17.3171958,TRUE,structured,Empirical
17.71750293,TRUE,random,Empirical
15.55451946,TRUE,transect,Empirical
14.66372955,TRUE,structured,HalfNorm
16.37445355,TRUE,random,HalfNorm
17.26976156,TRUE,transect,HalfNorm
16.47573687,TRUE,structured,Empirical
13.60679356,TRUE,random,Empirical
14.41220174,TRUE,transect,Empirical
21.79613609,TRUE,structured,HalfNorm
11.56702986,TRUE,random,HalfNorm
15.76244501,TRUE,transect,HalfNorm
18.76284508,TRUE,structured,Empirical
12.93180802,TRUE,random,Empirical
15.2938457,TRUE,transect,Empirical
9.381732271,FALSE,structured,HalfNorm
21.38260656,TRUE,random,HalfNorm
15.77876468,TRUE,transect,HalfNorm
6.636817577,FALSE,structured,Empirical
14.53284805,TRUE,random,Empirical
18.0090535,TRUE,transect,Empirical
18.4372252,TRUE,structured,HalfNorm
24.09042014,TRUE,random,HalfNorm
15.53945914,TRUE,transect,HalfNorm
14.07413587,TRUE,structured,Empirical
16.34172914,TRUE,random,Empirical
13.51283991,TRUE,transect,Empirical
16.36164601,TRUE,structured,HalfNorm
16.22105625,TRUE,random,HalfNorm
20.14133268,TRUE,transect,HalfNorm
10.95988298,FALSE,structured,Empirical
12.95160808,TRUE,random,Empirical
18.35512285,TRUE,transect,Empirical
16.32976092,TRUE,structured,HalfNorm
25.11709583,TRUE,random,HalfNorm
15.28319695,TRUE,transect,HalfNorm
11.40722204,TRUE,structured,Empirical
17.1856481,TRUE,random,Empirical
12.85943132,TRUE,transect,Empirical
10.334219,TRUE,structured,HalfNorm
23.03962838,TRUE,random,HalfNorm
18.83151472,TRUE,transect,HalfNorm
10.875006,FALSE,structured,Empirical
16.39016893,TRUE,random,Empirical
16.89347112,TRUE,transect,Empirical
18.79782028,TRUE,structured,HalfNorm
21.01754626,TRUE,random,HalfNorm
16.58567553,TRUE,transect,HalfNorm
13.97739452,TRUE,structured,Empirical
15.26942239,TRUE,random,Empirical
8.851847736,FALSE,transect,Empirical
21.37295682,TRUE,structured,HalfNorm
24.83200265,TRUE,random,HalfNorm
10.58754615,TRUE,transect,HalfNorm
17.64550247,TRUE,structured,Empirical
17.10669167,TRUE,random,Empirical
10.19450389,FALSE,transect,Empirical
12.96659272,TRUE,structured,HalfNorm
11.74658122,TRUE,random,HalfNorm
15.61560244,TRUE,transect,HalfNorm
9.942210334,FALSE,structured,Empirical
15.18782267,TRUE,random,Empirical
11.72476041,TRUE,transect,Empirical
16.68516906,TRUE,structured,HalfNorm
16.16804298,TRUE,random,HalfNorm
19.81541648,TRUE,transect,HalfNorm
12.93824936,TRUE,structured,Empirical
13.58973912,TRUE,random,Empirical
17.59258335,TRUE,transect,Empirical
18.89443805,TRUE,structured,HalfNorm
7.794789498,FALSE,random,HalfNorm
22.59828602,TRUE,transect,HalfNorm
15.81886524,TRUE,structured,Empirical
6.932120732,FALSE,random,Empirical
19.79666495,TRUE,transect,Empirical
17.05341781,TRUE,structured,HalfNorm
13.0348774,TRUE,random,HalfNorm
17.148191,TRUE,transect,HalfNorm
13.73511953,TRUE,structured,Empirical
11.61576078,FALSE,random,Empirical
14.57641666,TRUE,transect,Empirical
15.74050336,TRUE,structured,HalfNorm
18.43792546,TRUE,random,HalfNorm
15.84183027,TRUE,transect,HalfNorm
13.15208704,TRUE,structured,Empirical
16.29746077,TRUE,random,Empirical
11.17169931,FALSE,transect,Empirical
19.73167141,TRUE,structured,HalfNorm
8.010697465,FALSE,random,HalfNorm
18.09917287,TRUE,transect,HalfNorm
15.63747799,TRUE,structured,Empirical
9.510034982,FALSE,random,Empirical
13.47927936,TRUE,transect,Empirical
20.91190712,TRUE,structured,HalfNorm
19.90113615,TRUE,random,HalfNorm
42.03192106,FALSE,transect,HalfNorm
13.92475964,TRUE,structured,Empirical
18.04628073,TRUE,random,Empirical
26.34566528,TRUE,transect,Empirical
10.41342554,FALSE,structured,HalfNorm
18.46159153,TRUE,random,HalfNorm
26.21922477,TRUE,transect,HalfNorm
14.86501196,TRUE,structured,Empirical
16.32795745,TRUE,random,Empirical
14.40934926,TRUE,transect,Empirical
14.60692254,TRUE,structured,HalfNorm
20.31054928,TRUE,random,HalfNorm
12.53749534,TRUE,transect,HalfNorm
12.04052018,TRUE,structured,Empirical
14.40045796,TRUE,random,Empirical
8.796165025,FALSE,transect,Empirical
19.81137049,TRUE,structured,HalfNorm
18.65647977,TRUE,random,HalfNorm
20.79480161,TRUE,transect,HalfNorm
17.55795734,TRUE,structured,Empirical
15.85387925,TRUE,random,Empirical
14.32361401,TRUE,transect,Empirical
20.8044117,TRUE,structured,HalfNorm
18.24263393,TRUE,random,HalfNorm
16.8066964,TRUE,transect,HalfNorm
14.74907881,TRUE,structured,Empirical
16.36943947,TRUE,random,Empirical
16.65969416,TRUE,transect,Empirical
18.37717601,TRUE,structured,HalfNorm
13.68121288,TRUE,random,HalfNorm
16.22114264,TRUE,transect,HalfNorm
17.74175031,TRUE,structured,Empirical
10.11190524,FALSE,random,Empirical
11.27015225,FALSE,transect,Empirical
20.31452177,TRUE,structured,HalfNorm
21.1896269,TRUE,random,HalfNorm
27.93119542,TRUE,transect,HalfNorm
13.47978399,TRUE,structured,Empirical
16.79024377,TRUE,random,Empirical
18.92027097,TRUE,transect,Empirical
15.12002948,TRUE,structured,HalfNorm
10.04873781,TRUE,random,HalfNorm
23.69950838,TRUE,transect,HalfNorm
12.95571642,TRUE,structured,Empirical
10.61193966,FALSE,random,Empirical
19.42481305,TRUE,transect,Empirical
19.19429011,TRUE,structured,HalfNorm
16.21640166,TRUE,random,HalfNorm
23.52956243,TRUE,transect,HalfNorm
16.62145151,TRUE,structured,Empirical
12.49989453,TRUE,random,Empirical
13.75156325,TRUE,transect,Empirical
21.53175207,TRUE,structured,HalfNorm
16.04122739,TRUE,random,HalfNorm
9.965765561,FALSE,transect,HalfNorm
14.59698159,TRUE,structured,Empirical
14.34588612,TRUE,random,Empirical
8.899699608,FALSE,transect,Empirical
21.08915331,TRUE,structured,HalfNorm
12.56979963,TRUE,random,HalfNorm
14.45622292,TRUE,transect,HalfNorm
14.77133774,TRUE,structured,Empirical
9.743490775,FALSE,random,Empirical
11.49904011,FALSE,transect,Empirical
19.24073153,TRUE,structured,HalfNorm
24.49650821,TRUE,random,HalfNorm
18.08679465,TRUE,transect,HalfNorm
15.4310053,TRUE,structured,Empirical
20.67418459,TRUE,random,Empirical
18.79191172,TRUE,transect,Empirical
16.863291,TRUE,structured,HalfNorm
18.19906726,TRUE,random,HalfNorm
18.20775704,TRUE,transect,HalfNorm
13.65934845,TRUE,structured,Empirical
12.79869722,TRUE,random,Empirical
13.88310689,TRUE,transect,Empirical
21.82621139,TRUE,structured,HalfNorm
16.121812,TRUE,random,HalfNorm
18.8195803,TRUE,transect,HalfNorm
17.92716821,TRUE,structured,Empirical
15.37337457,TRUE,random,Empirical
12.44201062,TRUE,transect,Empirical
20.49409211,TRUE,structured,HalfNorm
20.75228415,TRUE,random,HalfNorm
18.46574487,TRUE,transect,HalfNorm
17.92685423,TRUE,structured,Empirical
20.16797315,TRUE,random,Empirical
16.48964054,TRUE,transect,Empirical
24.31634646,TRUE,structured,HalfNorm
11.56454641,TRUE,random,HalfNorm
19.98716524,TRUE,transect,HalfNorm
20.90127269,TRUE,structured,Empirical
7.727902485,FALSE,random,Empirical
11.4210039,FALSE,transect,Empirical
17.90866528,TRUE,structured,HalfNorm
10.671695,FALSE,random,HalfNorm
13.10825889,TRUE,transect,HalfNorm
17.11325567,TRUE,structured,Empirical
10.35345037,FALSE,random,Empirical
8.816698812,FALSE,transect,Empirical
17.39849521,TRUE,structured,HalfNorm
19.87737128,TRUE,random,HalfNorm
17.27259369,TRUE,transect,HalfNorm
12.95378685,TRUE,structured,Empirical
12.4330247,TRUE,random,Empirical
15.72665766,TRUE,transect,Empirical
16.28470572,TRUE,structured,HalfNorm
15.16050087,TRUE,random,HalfNorm
16.56554313,TRUE,transect,HalfNorm
11.34762364,FALSE,structured,Empirical
12.06439402,FALSE,random,Empirical
13.00345492,TRUE,transect,Empirical
23.85248162,TRUE,structured,HalfNorm
17.57910072,TRUE,random,HalfNorm
23.65987066,TRUE,transect,HalfNorm
16.85467864,TRUE,structured,Empirical
13.71537868,TRUE,random,Empirical
20.73340679,TRUE,transect,Empirical
16.8219436,TRUE,structured,HalfNorm
11.93479616,TRUE,random,HalfNorm
17.22530189,TRUE,transect,HalfNorm
13.01366539,TRUE,structured,Empirical
9.292267256,FALSE,random,Empirical
14.19093816,TRUE,transect,Empirical
31.00524626,FALSE,structured,HalfNorm
21.56880168,TRUE,random,HalfNorm
14.10577508,TRUE,transect,HalfNorm
22.14106535,TRUE,structured,Empirical
20.49930322,TRUE,random,Empirical
14.15272962,TRUE,transect,Empirical
14.79158694,TRUE,structured,HalfNorm
23.792313,TRUE,random,HalfNorm
18.81789744,TRUE,transect,HalfNorm
13.03613024,TRUE,structured,Empirical
19.22454214,TRUE,random,Empirical
16.01025203,TRUE,transect,Empirical
16.71780239,TRUE,structured,HalfNorm
16.84056617,TRUE,random,HalfNorm
17.18500969,TRUE,transect,HalfNorm
15.24786394,TRUE,structured,Empirical
14.43206088,TRUE,random,Empirical
14.44710244,TRUE,transect,Empirical
14.28586884,TRUE,structured,HalfNorm
16.31598517,TRUE,random,HalfNorm
22.33765741,TRUE,transect,HalfNorm
11.12003129,FALSE,structured,Empirical
13.63123879,TRUE,random,Empirical
17.85254979,TRUE,transect,Empirical
13.95874366,TRUE,structured,HalfNorm
15.58176809,TRUE,random,HalfNorm
17.51220298,TRUE,transect,HalfNorm
12.96253024,TRUE,structured,Empirical
13.00900428,TRUE,random,Empirical
17.00014864,TRUE,transect,Empirical
23.4635456,TRUE,structured,HalfNorm
26.06201048,TRUE,random,HalfNorm
14.15586194,TRUE,transect,HalfNorm
13.84867125,TRUE,structured,Empirical
18.91319922,TRUE,random,Empirical
14.3530698,TRUE,transect,Empirical
25.80669593,TRUE,structured,HalfNorm
17.48665828,TRUE,random,HalfNorm
12.09446308,TRUE,transect,HalfNorm
20.25444385,TRUE,structured,Empirical
15.46219567,TRUE,random,Empirical
10.73699123,FALSE,transect,Empirical
21.62489552,TRUE,structured,HalfNorm
25.65310168,TRUE,random,HalfNorm
20.39688064,TRUE,transect,HalfNorm
16.09789178,TRUE,structured,Empirical
19.67273692,TRUE,random,Empirical
13.18558252,TRUE,transect,Empirical
15.31333514,TRUE,structured,HalfNorm
15.7463773,TRUE,random,HalfNorm
25.15654342,TRUE,transect,HalfNorm
11.51298289,FALSE,structured,Empirical
12.88734984,TRUE,random,Empirical
15.91909591,TRUE,transect,Empirical
19.67353442,TRUE,structured,HalfNorm
24.27018634,TRUE,random,HalfNorm
17.17350471,TRUE,transect,HalfNorm
17.34737325,TRUE,structured,Empirical
20.47727359,TRUE,random,Empirical
7.178220639,FALSE,transect,Empirical
18.59709615,TRUE,structured,HalfNorm
21.40485523,TRUE,random,HalfNorm
11.7099913,TRUE,transect,HalfNorm
17.25389843,TRUE,structured,Empirical
19.89351767,TRUE,random,Empirical
15.54041911,TRUE,transect,Empirical
18.17592712,TRUE,structured,HalfNorm
18.55457765,TRUE,random,HalfNorm
19.17447868,TRUE,transect,HalfNorm
14.30069224,TRUE,structured,Empirical
12.05738157,TRUE,random,Empirical
19.19891061,TRUE,transect,Empirical
18.36693168,TRUE,structured,HalfNorm
16.65345,TRUE,random,HalfNorm
17.68681319,TRUE,transect,HalfNorm
19.54698609,TRUE,structured,Empirical
11.34291384,FALSE,random,Empirical
15.54678722,TRUE,transect,Empirical
17.62869786,TRUE,structured,HalfNorm
24.70590485,TRUE,random,HalfNorm
14.86382501,TRUE,transect,HalfNorm
14.9861016,TRUE,structured,Empirical
13.81866623,TRUE,random,Empirical
14.76815065,TRUE,transect,Empirical
17.25041959,TRUE,structured,HalfNorm
7.081259397,FALSE,random,HalfNorm
14.21372979,TRUE,transect,HalfNorm
12.14432145,FALSE,structured,Empirical
11.45032625,FALSE,random,Empirical
13.12291445,TRUE,transect,Empirical
14.64431913,TRUE,structured,HalfNorm
16.78205028,TRUE,random,HalfNorm
15.93953664,TRUE,transect,HalfNorm
13.78200739,TRUE,structured,Empirical
13.14383983,TRUE,random,Empirical
8.53409814,FALSE,transect,Empirical
20.16217748,TRUE,structured,HalfNorm
19.4878956,TRUE,random,HalfNorm
24.06965253,TRUE,transect,HalfNorm
12.56810008,TRUE,structured,Empirical
15.43277584,TRUE,random,Empirical
22.04769466,TRUE,transect,Empirical
19.31362853,TRUE,structured,HalfNorm
19.13841739,TRUE,random,HalfNorm
8.215355986,FALSE,transect,HalfNorm
17.59032628,TRUE,structured,Empirical
15.48285319,TRUE,random,Empirical
9.759618108,FALSE,transect,Empirical
22.49177016,TRUE,structured,HalfNorm
21.93920613,TRUE,random,HalfNorm
21.49474231,TRUE,transect,HalfNorm
17.35353462,TRUE,structured,Empirical
19.77613249,TRUE,random,Empirical
19.18254381,TRUE,transect,Empirical
16.98668616,TRUE,structured,HalfNorm
15.33398173,TRUE,random,HalfNorm
17.11953397,TRUE,transect,HalfNorm
17.15689111,TRUE,structured,Empirical
14.04458816,TRUE,random,Empirical
12.55314024,FALSE,transect,Empirical
22.23547263,TRUE,structured,HalfNorm
21.64271793,TRUE,random,HalfNorm
18.33849718,TRUE,transect,HalfNorm
15.42824621,TRUE,structured,Empirical
17.27081565,TRUE,random,Empirical
18.34370514,TRUE,transect,Empirical
11.55787957,FALSE,structured,HalfNorm
11.48002436,TRUE,random,HalfNorm
16.29683587,TRUE,transect,HalfNorm
12.40743873,FALSE,structured,Empirical
9.920011028,FALSE,random,Empirical
15.61904032,TRUE,transect,Empirical
12.50444321,TRUE,structured,HalfNorm
22.23081778,TRUE,random,HalfNorm
10.29866685,FALSE,transect,HalfNorm
11.32255893,FALSE,structured,Empirical
18.49400408,TRUE,random,Empirical
9.29170848,FALSE,transect,Empirical
14.00134417,TRUE,structured,HalfNorm
21.734257,TRUE,random,HalfNorm
14.55674728,TRUE,transect,HalfNorm
13.46563369,TRUE,structured,Empirical
18.32451557,TRUE,random,Empirical
10.35316463,FALSE,transect,Empirical
19.99102789,TRUE,structured,HalfNorm
19.32433837,TRUE,random,HalfNorm
17.33889329,TRUE,transect,HalfNorm
15.15090093,TRUE,structured,Empirical
15.67975841,TRUE,random,Empirical
9.718698719,FALSE,transect,Empirical
20.76369869,TRUE,structured,HalfNorm
17.10144845,TRUE,random,HalfNorm
14.31021691,TRUE,transect,HalfNorm
14.32559231,TRUE,structured,Empirical
18.871109,TRUE,random,Empirical
13.54924573,TRUE,transect,Empirical
25.85827005,TRUE,structured,HalfNorm
11.83303455,TRUE,random,HalfNorm
18.12843167,TRUE,transect,HalfNorm
20.53001145,TRUE,structured,Empirical
10.84164383,FALSE,random,Empirical
16.03804669,TRUE,transect,Empirical
15.17164095,TRUE,structured,HalfNorm
18.40762693,TRUE,random,HalfNorm
12.22463039,TRUE,transect,HalfNorm
10.65311299,FALSE,structured,Empirical
16.26691161,TRUE,random,Empirical
9.123258754,FALSE,transect,Empirical
17.27324968,TRUE,structured,HalfNorm
17.29028023,TRUE,random,HalfNorm
17.26259789,TRUE,transect,HalfNorm
11.27292852,FALSE,structured,Empirical
18.69439602,TRUE,random,Empirical
17.49563589,TRUE,transect,Empirical
20.54113692,TRUE,structured,HalfNorm
15.03023935,TRUE,random,HalfNorm
13.06291436,TRUE,transect,HalfNorm
14.97045871,TRUE,structured,Empirical
12.75971254,TRUE,random,Empirical
13.15203042,TRUE,transect,Empirical
14.90340533,TRUE,structured,HalfNorm
14.0706837,TRUE,random,HalfNorm
17.69229429,TRUE,transect,HalfNorm
15.23070844,TRUE,structured,Empirical
12.55356549,FALSE,random,Empirical
13.72882983,TRUE,transect,Empirical
11.66417538,TRUE,structured,HalfNorm
19.6779592,TRUE,random,HalfNorm
13.96470217,TRUE,transect,HalfNorm
8.924849985,FALSE,structured,Empirical
15.3531393,TRUE,random,Empirical
11.6865233,FALSE,transect,Empirical
13.44754254,TRUE,structured,HalfNorm
12.67150791,FALSE,random,HalfNorm
9.142510615,FALSE,transect,HalfNorm
10.27465711,FALSE,structured,Empirical
11.93920116,FALSE,random,Empirical
12.38493986,FALSE,transect,Empirical
18.60854444,TRUE,structured,HalfNorm
26.46920683,TRUE,random,HalfNorm
15.45737144,TRUE,transect,HalfNorm
13.79624409,TRUE,structured,Empirical
17.2960179,TRUE,random,Empirical
9.463949681,FALSE,transect,Empirical
14.6348013,TRUE,structured,HalfNorm
22.76443375,TRUE,random,HalfNorm
12.30741483,TRUE,transect,HalfNorm
15.61887982,TRUE,structured,Empirical
19.45876979,TRUE,random,Empirical
12.00214068,FALSE,transect,Empirical
19.76604199,TRUE,structured,HalfNorm
11.58569738,TRUE,random,HalfNorm
18.48487363,TRUE,transect,HalfNorm
15.61695094,TRUE,structured,Empirical
9.209000326,FALSE,random,Empirical
14.66215847,TRUE,transect,Empirical
14.6198703,TRUE,structured,HalfNorm
19.75380969,TRUE,random,HalfNorm
11.84251833,TRUE,transect,HalfNorm
10.79190507,FALSE,structured,Empirical
11.23525273,FALSE,random,Empirical
13.76736539,TRUE,transect,Empirical
20.55843847,TRUE,structured,HalfNorm
18.86645448,TRUE,random,HalfNorm
23.79800222,TRUE,transect,HalfNorm
15.6457897,TRUE,structured,Empirical
10.2807915,FALSE,random,Empirical
16.42866364,TRUE,transect,Empirical
18.87043171,TRUE,structured,HalfNorm
14.02073131,TRUE,random,HalfNorm
20.70062446,TRUE,transect,HalfNorm
17.61045985,TRUE,structured,Empirical
11.20745911,FALSE,random,Empirical
13.28562294,TRUE,transect,Empirical
17.86140811,TRUE,structured,HalfNorm
16.78262931,TRUE,random,HalfNorm
17.0934646,TRUE,transect,HalfNorm
12.13124321,FALSE,structured,Empirical
12.83979952,TRUE,random,Empirical
13.74332489,TRUE,transect,Empirical
23.14962587,TRUE,structured,HalfNorm
21.80380385,TRUE,random,HalfNorm
11.57615193,FALSE,transect,HalfNorm
16.05020151,TRUE,structured,Empirical
17.20796626,TRUE,random,Empirical
12.54700247,FALSE,transect,Empirical
21.21761162,TRUE,structured,HalfNorm
16.93520101,TRUE,random,HalfNorm
15.42259508,TRUE,transect,HalfNorm
19.67237108,TRUE,structured,Empirical
10.2822316,FALSE,random,Empirical
16.04044519,TRUE,transect,Empirical
17.23903726,TRUE,structured,HalfNorm
25.97467803,TRUE,random,HalfNorm
16.92327302,TRUE,transect,HalfNorm
16.32241218,TRUE,structured,Empirical
16.65805895,TRUE,random,Empirical
11.31151991,FALSE,transect,Empirical
20.24958185,TRUE,structured,HalfNorm
13.27393606,TRUE,random,HalfNorm
25.69634747,TRUE,transect,HalfNorm
17.50935161,TRUE,structured,Empirical
12.91044835,TRUE,random,Empirical
20.20581548,TRUE,transect,Empirical
17.22896647,TRUE,structured,HalfNorm
15.55545859,TRUE,random,HalfNorm
17.96257363,TRUE,transect,HalfNorm
7.760249731,FALSE,structured,Empirical
8.82209145,FALSE,random,Empirical
15.88778568,TRUE,transect,Empirical
16.17836759,TRUE,structured,HalfNorm
24.50786015,TRUE,random,HalfNorm
30.12638542,TRUE,transect,HalfNorm
13.91241013,TRUE,structured,Empirical
18.1103268,TRUE,random,Empirical
19.5346479,TRUE,transect,Empirical
15.97032128,TRUE,structured,HalfNorm
18.23799966,TRUE,random,HalfNorm
22.72022276,TRUE,transect,HalfNorm
20.66748763,TRUE,structured,Empirical
16.5038914,TRUE,random,Empirical
18.06946648,TRUE,transect,Empirical
12.13122575,TRUE,structured,HalfNorm
13.38633045,TRUE,random,HalfNorm
18.99319243,TRUE,transect,HalfNorm
15.53121961,TRUE,structured,Empirical
14.0642034,TRUE,random,Empirical
11.98820279,FALSE,transect,Empirical
17.54524229,TRUE,structured,HalfNorm
9.218901884,FALSE,random,HalfNorm
17.95838374,TRUE,transect,HalfNorm
12.99840613,TRUE,structured,Empirical
10.20202889,FALSE,random,Empirical
10.9488794,FALSE,transect,Empirical
18.53144225,TRUE,structured,HalfNorm
17.88307258,TRUE,random,HalfNorm
21.0210314,TRUE,transect,HalfNorm
14.87032103,TRUE,structured,Empirical
12.1764764,FALSE,random,Empirical
13.08841413,TRUE,transect,Empirical
14.66988611,TRUE,structured,HalfNorm
20.47782655,TRUE,random,HalfNorm
15.52737533,TRUE,transect,HalfNorm
14.98008554,TRUE,structured,Empirical
13.79359854,TRUE,random,Empirical
9.196592731,FALSE,transect,Empirical
16.93720425,TRUE,structured,HalfNorm
18.56790537,TRUE,random,HalfNorm
13.77864218,TRUE,transect,HalfNorm
17.84806591,TRUE,structured,Empirical
13.71877619,TRUE,random,Empirical
12.1282379,FALSE,transect,Empirical
18.77869375,TRUE,structured,HalfNorm
17.60909486,TRUE,random,HalfNorm
18.48243011,TRUE,transect,HalfNorm
12.97176686,TRUE,structured,Empirical
13.48705512,TRUE,random,Empirical
12.74381632,TRUE,transect,Empirical
9.529596653,FALSE,structured,HalfNorm
19.61742071,TRUE,random,HalfNorm
16.79770877,TRUE,transect,HalfNorm
10.47296634,FALSE,structured,Empirical
