"D.hnorm.S","D.hnorm.R","D.hnorm.T","D.emp.S","D.emp.R","D.emp.T"
17.6138969133214,23.1043434965005,16.9512100797867,9.87883976354168,21.1060996070051,14.0757625946579
18.0973306420948,22.7706143511109,9.52268149222023,10.2077777387489,20.3861121657629,12.517599797751
19.5470870514387,15.9520128826485,15.708025436318,15.1683097373114,9.85268285403641,13.727865341067
19.1465190951929,18.9635841556948,16.4913208851607,12.5250916329586,12.8367554438636,16.7510045651638
18.7460869644849,16.869137389719,18.8639247563308,18.8069567996094,18.0458218441956,15.8531659911455
12.4785678497823,18.8009670010347,13.0435259203748,13.1003546754308,16.6510476185706,11.8387438857455
18.5198019366308,15.6874090372105,17.1604727304579,10.0393485450752,12.628198632479,13.5024321551832
16.000328998755,23.2310665833045,18.9012547758334,15.9761742769292,16.4315550049986,15.1010699196011
19.3027462951387,15.2368222412799,16.5155376185933,11.6623631195457,12.3499826970202,7.7166253453058
8.34635857706965,19.9551075277168,17.8006972309883,6.39601467715918,15.8952846593957,13.8950908903504
15.9409475440886,15.9554895804749,14.9388483885459,14.9746231969452,12.5696083909298,14.3966957909927
15.29264393567,18.6964324973608,17.1308585026063,17.4871457512629,13.7323523029721,13.3054313402481
16.0226066580171,12.9938046071617,17.3611013134805,9.99794110208532,12.5223754292446,11.4518856119483
22.6800441311048,15.5696772714875,19.7489529215693,16.6289188524815,13.373970517428,17.1070111670366
13.3476439260608,16.470361311517,20.5238458151338,11.5602768635616,10.0187548900361,13.3530210916781
20.3077048201528,12.3763229889336,12.8131739074734,13.5635039886835,11.1863937908443,12.540696842994
16.0358939063047,16.092313753725,13.9311866951597,12.5100003399613,14.675275599446,14.0453812760488
16.275524218447,18.0085695613529,15.2249846059069,14.0619416637126,13.6777167915147,14.0175318773962
21.1706484553054,26.7566339708507,13.9976230143956,15.1860234326884,21.4454261634162,12.6980884545923
21.1204396207469,18.7373116846819,15.9143613142159,20.2103421565249,15.9363083973763,15.0576892375794
27.6055529041392,19.299347897346,14.3523049196159,21.0212695322767,12.1593933438467,10.5244215988972
20.8318979157862,9.61423113686001,15.6156950038978,17.6721166589331,10.0780671891737,16.0347062644902
16.4815671473243,16.9366202921944,19.1390007423929,17.2116858873637,12.7520023572049,14.1977316535425
15.7919460775561,16.809042621793,19.0148869511014,7.30205081334744,13.3433193380315,15.373836958795
16.0302402361174,11.3503737436948,17.4858408604081,14.5975023607467,12.0391902881344,13.9982666912595
15.3431921066478,22.3504231716451,16.9071369651029,14.3095924004163,17.2172955985654,13.9302056877919
15.4427282163103,13.4450326078004,12.4821475168903,12.5758059705763,10.8889036473281,11.8051387325267
18.039732668648,15.5613338985193,26.5556362980891,13.3341832280656,13.2708598604985,18.5347980064237
11.9060200194772,18.4486600631796,19.2482262210334,11.3971393088604,13.5553087217495,15.354054594676
19.1020499665443,15.1712573386283,20.2686620926466,8.62023944238711,11.9530794627532,15.6999972946423
11.7201107261707,22.8995589851489,20.8504470281999,11.4943126321443,14.2804341176823,23.5687658652475
15.9175521567974,17.099968036845,15.7528744206079,12.4809064143908,13.9903763345301,11.0281063424469
11.5686973835133,19.4357323049631,16.0556191390449,12.4911544595102,10.5462375467616,16.4748403285054
18.6177723439521,15.2058696669684,13.676734918324,13.9634206485008,13.4536237359504,9.72044589376988
21.9293750421668,21.2507018695713,15.6992862552188,13.5550048449167,14.0602057994373,12.5273699244472
21.9344773487288,19.7703841624504,16.922536211412,15.6763494409144,19.4341602782165,17.0977385134653
19.3531971081214,19.4813121201833,18.3710969862365,14.7554232101592,15.7394953062497,13.1847647906826
14.5523161432001,21.8692632999577,14.477728138518,17.0172658372709,16.8604443107092,11.2047964889519
16.9155009446403,18.0679824038429,19.065422301052,11.7001943421225,11.9834135507434,15.6738602053856
18.2934599260788,20.1560223049336,24.7381052512329,14.1389358048613,15.2129228404639,15.7742735900961
15.8388614944013,20.9035787918994,12.0720114012546,13.5778063307767,15.3357030324053,10.5916013031498
14.3685594602378,12.9129708479784,20.4486610599455,12.9366664352997,11.0176841492408,20.6074058628959
19.4757936946897,17.4908804689249,10.4237432908795,13.1828194449175,15.5066148990296,9.15512961291782
10.4293285483202,23.2427924135068,16.0167655743216,8.36231780598676,15.3458799600628,9.60306547801901
11.1354313192385,21.0422311851487,14.6462906180968,10.7898091690634,18.3071025859032,14.9366178414112
18.9778512466094,12.8673007774429,19.6438150552064,12.3242703759956,13.5581664769134,15.7300597181497
16.6618213357508,18.790068859753,19.3874844059413,15.000259653947,17.4130676525122,12.8177835168313
14.3203348605417,19.531909594266,19.1198033025616,13.989523206701,14.1588260644363,13.6444003671105
21.0094715714421,26.2171895019321,17.8302735337421,14.1712576118979,15.1311502943695,17.7956404805798
17.5220701394209,10.7143532253885,19.9642850961511,12.3273329806573,6.55309475027298,16.4213667157685
7.57710080493376,16.9790862732932,23.4575316984633,7.83861654161114,11.8877893857605,14.4819734669985
11.1417757520093,22.1182404158117,17.2637234269003,11.0613562571325,16.2705815044253,14.7708504248298
10.8345687680545,17.1043971928884,19.6076704463769,7.89426406366275,14.8942934074434,11.4994709569565
18.3177229188766,18.2133373095655,26.8953009675949,16.6467236124492,15.885289053102,20.6414172408229
11.4017013113296,23.3833852565087,18.0737018045462,7.82836431027078,19.218948072392,16.6446610184923
13.8036247361273,17.3471809368371,25.6986844518197,11.2214572450959,10.8388925125513,19.6408822648146
18.5710865161735,10.6367994607478,18.3343617801146,11.3662511855339,9.43754724282618,19.6152056912363
16.9433038124991,18.906013064847,12.2662298465786,13.3119306130836,15.9272502805734,14.6823318090441
20.552799917179,23.9649920747443,13.6865729190313,20.2838145855136,19.35954272201,12.2130921464129
18.960038902279,25.7926733650793,11.4436595548341,16.3994688849764,18.7443668169642,9.81042572751518
13.8019195128716,15.6156619981339,14.7911709042559,10.4106997380327,13.3135832144228,14.1707128526659
15.5932414076734,17.8036393767357,27.4640682884534,12.0502508358933,13.9209879245349,23.1473472319915
19.8649114057347,22.3998969441411,9.99858120274816,20.0153377105632,13.4168321283435,10.6585193554071
16.8237609615813,18.7763010788426,13.2083193429763,14.8218687854536,12.357599512477,16.3234258200168
20.5565315712835,23.5884455502951,9.80025279775869,16.1116868541844,19.1791291216197,12.3783197360688
20.5899231127169,4.72915378758657,12.5733133039457,13.2516424838841,8.49681896157623,8.85636661773927
19.3235837519898,19.888310421803,23.4697852086538,18.3360419400447,17.2454214951217,20.8164606660708
17.1710089045311,20.5533268691892,15.5193953244473,17.3880343999506,17.2826757673789,11.3916622758695
7.74338258310864,18.8285440110342,13.9736992218247,10.9933706446534,14.5017245194333,11.1864469148405
15.0608546930119,13.3768461222451,15.2410770395977,14.0108452416283,16.6677927587947,10.2965460277226
14.0481304831525,12.1648367290289,16.8200626731502,14.0102212242732,16.0500933249568,13.7063229897366
21.2745890931015,19.7876637110496,17.62971865672,15.1212361812939,17.6998418856133,14.590090360488
12.5114041318483,17.3690164797083,13.3261587131537,12.4105772018486,16.8475604604747,13.5493318378638
15.7602095599354,24.478363539858,20.725099390608,11.0716378384963,21.3631700719686,15.8072538602052
19.5775873983172,19.8362189315784,28.0998427711117,16.7663483110874,18.3506325138394,22.5560828991901
23.8621499152698,14.4849898315385,14.8732553747249,13.7918689046338,13.9385217057685,12.1200432922697
22.9197814928006,18.3958568408563,8.89226194520994,17.7490236059474,12.6754396670616,6.96539339200359
15.2752487313284,15.8522705689977,16.2984119273382,14.8288727948964,14.5172601981419,14.4813341866494
15.543799011244,19.091295480034,16.6587696800419,10.7829428687519,12.4138333254573,13.3280583530008
20.7212373600518,17.9788198652174,17.9557056355513,14.0510803541495,11.1433943091137,14.2320152408502
12.0638999970386,16.9015465062014,25.0425120776947,15.6566418875705,17.5309687324938,16.0824670876491
18.4104538767274,11.5406533308813,12.9876204885255,13.8892726434101,9.45711794853287,11.7040287164353
18.2269655909008,17.3559694526205,26.9201879352427,13.4563837943702,14.0891287245165,19.7944750695724
11.0852322166514,22.1023113047333,22.2775725521621,9.04091036458718,12.5606261134308,18.7804042255829
19.8767455083115,12.1024129040096,13.3764575425146,14.7225933172281,11.7735730382642,13.2658040044588
10.8135138365535,24.4332926712899,21.3226263051526,10.0152187252502,15.6304846387236,10.450890797224
15.3119610705536,11.8260802599324,18.2371084316572,12.1571076882832,12.6777657973731,12.8604790291727
15.7947566943984,18.6030395952009,18.9615521944996,8.46884879051456,14.5777887170509,15.7704730336711
13.7676702591109,14.498025397373,22.3859569197736,13.5988921109439,12.5151167224507,14.8182126723018
22.365653972384,18.8859041566632,18.2454552122357,11.552891341657,11.0503871835734,14.6680255311928
11.9318914970632,19.2766889201164,11.1058505181027,14.2399277442019,14.4592639743873,12.9647182395975
18.8929620061341,10.3366366831855,19.7761089436946,17.9771893713556,13.5398449390585,17.3773081114497
16.9298745074416,19.3127685493635,18.9899191833823,10.5852433648041,15.2106805899649,17.1094931110513
21.0357648037388,19.695394816078,23.3615485526275,10.1062974341703,18.175228007194,17.2144933667024
10.9693678634252,19.835614240662,16.4172697357312,7.80321365534894,14.7524943330981,14.5785863466851
14.5846502151961,18.4504215122901,25.6721053059387,13.6693638958591,14.2177287066414,21.7388868294185
14.2184118808609,14.3513855621965,14.1013541757726,12.733860249975,12.7337511687403,8.45123232451386
14.605180950506,15.0786726296363,9.36782942728224,9.7669675002178,9.66995565379916,9.4856474406554
10.2164893781355,12.6084734143322,13.1913358111679,8.74690993228735,14.9520048498388,13.540932021088
19.8773561135296,18.1865391767519,18.4345310708034,13.3542456245638,9.40139814212256,13.3912105600614
25.5275566298884,18.3193523568484,16.0104236565612,14.4042545202485,14.6989009140346,14.8109073106534
19.0611371159571,11.3255114377695,27.1425331372278,17.2100925612537,10.1194251253307,17.4685311572095
18.7741146357914,17.8807264201145,17.4143804335175,13.3514444420443,15.2058331518456,13.4777307098013
15.9746878557256,14.57559545931,19.300755010982,13.0065883734372,13.7956812418801,14.5882074005897
16.4703510970837,12.7621005630345,16.2147683476224,17.7526294016219,11.1852449127708,13.6443129450829
6.32114212656622,17.7522761485878,27.8389339287077,9.63108698912146,17.3988013978159,22.9483359926274
19.1798804460303,23.9278349017198,17.0535259178969,11.4145156807589,17.3639130134466,9.97206804363788
16.4498871436165,18.1181092958863,24.2817755505751,17.0349114322065,14.9859314516134,17.8204632685432
25.5716978796882,21.0050977647585,18.9775221102363,15.3424913918104,20.3369370506671,20.2936483792502
15.2251226963082,17.4876601400339,23.0510008225032,12.9090434735305,17.3241913749518,15.3607506640427
13.3649351987073,19.4478740580204,17.8163048166719,12.6358039136955,11.8578228349894,13.4235551591257
20.9922722057591,16.947089692456,18.8937965033091,15.8643717869089,16.411493844683,15.039339076297
13.592636310633,17.8347471534328,15.7813282864918,13.1548574129727,15.6802228396068,13.8862841551785
21.8360781104603,18.6497607926995,20.249382017133,16.4400308649462,15.7938110971882,16.3012498100721
23.2686064684128,7.56058513963056,10.7075487181849,19.9097320267528,11.9269546803642,11.1507834933489
10.7154392473721,11.6050772175927,21.8308935857868,11.7516430063543,12.593564049734,18.0067544599489
23.620364854214,15.7694923817755,28.2266573946545,19.9367176373542,17.0956128285766,19.463840048507
13.370509546075,21.7768977462881,18.8703216794013,11.5010482293764,20.2867066937736,17.5752111257534
19.0415510423315,20.093523322369,12.8302025381834,15.2969207642543,16.1341319192903,11.2755719640658
22.8552368164162,21.0278210033974,13.2041531602238,14.2102139193559,17.7417085034647,10.4389930476321
14.4304331701161,12.8265907292721,12.8097110722132,15.6575861419546,11.716866270649,16.4317200475956
16.9130194806424,19.6007125477972,13.4628460981563,9.18582669443596,13.620471548439,13.3653138712952
21.2208882890419,18.2050690929081,21.4663943935007,20.5922542209771,11.0469542986675,16.5951750545473
17.5841745813399,19.4287979469663,14.7367812489772,13.3055950647461,13.5798183190503,12.6804963214896
19.3994497696779,20.1661422663204,20.2767682077624,13.921810478023,15.4956037552598,15.5250746938541
14.3487189975898,17.1422798033145,17.3265159678866,13.4681994312206,20.7767519074177,13.1940639794584
20.8173154601602,15.1071944185914,8.75192608588656,17.8256722704292,15.6830877523001,10.8538299217588
18.2199603499384,20.0864012316228,21.8385680612984,17.4489775790877,17.3246395685328,16.4524403928596
14.3048023352802,12.2244246531299,22.9803382780489,10.3128629152671,10.0486731033444,18.7901332665741
19.381729405446,16.7567091272231,17.9074150982922,16.011798705509,14.7661754843825,15.5427811445791
17.3823614653092,12.347558289764,15.005749221526,17.9107540969416,10.5047173690891,14.2411804892858
20.3219238845021,14.5235152170576,16.1377249215891,18.271368798875,17.128650149677,14.4153047694594
13.4278006092711,19.6424124829628,12.5288968545847,14.8092113649026,16.6389797114621,9.7209211553667
23.1663844952603,9.427282689905,15.7754926318917,13.0174005457953,8.40190789372958,15.4119463002789
32.1276270082463,15.3916826169541,14.0459096798106,25.4795566302794,12.6992050495298,9.56787924781743
15.7709963316907,27.3519852278502,16.5066989667259,13.8547324528708,20.1687171186417,15.9329491427487
15.6019493519751,13.0360208304586,20.7440586027247,7.65169452217929,10.881336761394,12.761488600853
26.0474769504502,21.0612390089656,15.6471548745275,17.8870166776515,14.5020809567146,13.6870018706765
16.642930983729,25.481539343644,20.3481252207554,16.8837054297213,15.6066841410596,13.1539059464376
15.3457449358898,20.3603339785742,21.4735181536576,13.437770448733,15.0434711177065,15.0330632253912
18.610582948846,17.7123894324991,18.545382161441,8.79104244345725,17.1342303793586,16.1484816520433
17.1762568207234,19.5342940642021,15.4093839756627,17.5050905083468,16.8751900629836,15.4817510383014
19.5628611951592,23.9590062086286,12.9590621700664,14.4914383200672,13.6701490971712,11.7353220515795
15.2807019850283,14.1162431963066,19.7213671746913,12.6821997285617,13.6010151638649,14.9230870300584
13.6910190674927,24.4862679203687,15.2893442272443,14.7366953237021,21.3648340120958,14.2573323401804
13.1770576665563,18.2231442896087,25.2774945676517,12.2308222229689,13.4705775575136,19.3560017172671
16.5346850368438,8.11048039775208,16.7630565725019,14.9784018804278,6.7950625577004,11.7657848440578
18.6326670759229,22.0668079102177,21.7890368260022,14.4017504239042,18.3035564609047,14.9542605793431
17.7146861073706,12.2719450214441,12.4755159670742,16.7551835591953,15.4376527954312,9.38299619216907
18.8136282836089,13.0239545635598,18.980980244336,12.4333116030014,8.5037884789226,15.8839194873799
14.5884469105599,22.1533009605148,15.3600884681925,9.82201919489023,20.9500737948381,11.0600043878731
20.4364987653044,18.9294053247647,18.992141644798,15.986717604571,11.582793104717,13.2335407846098
16.7363579226733,14.8529906411077,14.6673759341875,16.9776901384557,11.9043816452624,13.2374018999098
16.9991876186686,11.2929124771901,13.7293523544506,15.4235255072256,11.1137396443385,11.5210612628721
18.3655737479383,22.9003257402811,22.9629564900156,12.9444915787836,18.4015432724508,18.0991432000664
15.1641673681366,14.7535533971553,16.9654390152757,10.7276884913049,11.8093512802463,15.1742416066689
15.0906521377309,15.2443120521587,11.798162247744,13.2780034566204,12.5637270788656,8.44847036102042
24.0698649272174,23.1857018265054,20.0741740876261,17.5492692957323,17.1405848003201,14.8714646180986
16.6595748904286,21.1344689743556,16.7816234543945,16.4137949521733,17.3100519624992,16.3680020829723
17.245583904209,18.7915966626689,14.6974070181775,19.755024351506,18.5693971584355,14.8207979147006
14.6456243036521,21.8335351281183,17.1962371208562,16.3167219014192,21.1066430779882,15.1478608803517
20.9175642781634,19.1810986474837,15.2934459945614,17.1711247159972,13.8059877280708,17.1818500718086
15.733135359131,21.1241430481324,17.7911264013435,11.9281562631052,14.6877396187902,17.7502329356687
17.8091399288979,20.9981068646002,18.7903805056029,14.6461818439709,14.8470380678369,13.2542402429489
19.8956986840183,18.3535867871059,18.4722087002381,13.5359610096121,15.3482094211716,16.4226602126083
21.7743973431546,14.2225503484879,15.4695629782846,16.3965317559188,10.5115584741103,15.2206157899832
23.9859240308126,12.5272114852915,16.7077619939946,16.0163097898778,13.8252308403438,14.1424439319327
16.4365103751568,27.0925872681424,15.4706705283334,16.3952925363527,19.4887553234968,10.2577380017113
20.7604465957011,17.1153128631548,17.6311517847094,18.8747069427312,13.1916384227595,10.9209725106045
29.6196176011521,21.6604448248668,13.0695544699832,16.4136867122917,16.126760634892,5.23751298526951
20.9105798399988,17.397694535752,19.3580628177343,16.8519680497544,12.3630552850009,12.6484829559818
24.6053743253282,17.3028995250709,9.69938223674681,21.964382919104,17.1467608457127,10.9666596912291
16.8696787247666,14.6021983607577,13.3857336612946,13.2552140561525,8.81487630623599,13.8337314834024
14.0096454659094,15.909406187104,18.3421059898684,8.8207180010537,11.6233776426558,18.4548418042138
11.850030931126,17.1504963504548,23.1623889232598,12.0984386987179,17.0853039951574,13.2463153482042
20.5364826885507,11.2279116317767,12.444478201802,14.595232530517,10.1229216479007,7.48010634932264
19.6948091235096,18.5431698561377,14.9300602313857,12.4414723739048,14.8426525598442,16.1495208576263
16.0242449212323,19.7768220120393,14.8929253037428,9.71340504548686,13.7829328449226,12.7112841566499
17.0892228594846,17.6411962309242,25.225059833387,16.0761212970711,14.3203769570855,19.4002846891468
17.5372996230883,15.1338817070637,19.8187711971909,15.7809417150084,12.693939264865,15.3928100637649
19.7182306777225,20.6230598144667,15.5701669027718,16.6758960612637,16.6207270405137,12.7480719479684
21.0580727699027,19.2486173683106,19.6681789877999,17.8808064765543,12.1772353731518,10.7294018310044
18.8396689017491,16.899839213259,20.7410058044039,18.0204114406867,11.9335690943764,15.2753429952352
12.2452756894266,13.3915252653884,15.8888097523113,7.11491700399789,15.3173099230459,15.7953478354279
20.0095539488539,26.3014907045259,13.7336658962751,17.5333148902204,17.83510696302,10.7100275202419
13.0240089947047,16.7235913437307,19.6778218513823,12.5775241525152,14.9052941488531,12.5943137066288
12.2247518923115,12.978576019276,14.7767747752665,13.1756920346358,11.9526054439057,11.2211659585776
16.1037954167207,17.4373310622858,14.1958480142955,16.0303102133093,16.4638971691315,10.7948063205036
18.8678753545357,12.3401427732941,24.6375342199121,12.9433957103182,10.793466899578,17.7992015205673
16.9214635516169,15.6458283016817,21.7427789330534,14.5341655996519,12.0413057958166,12.8232919002244
19.2236126645709,18.1589381691968,20.6841409313922,13.6450372127514,14.029714940801,11.2653987897666
20.8313851002177,16.1183299289453,26.4792534375427,18.2465421699219,13.5926453830047,15.5055764959576
20.7032829709423,20.546596449524,14.5479209459069,17.3782253853372,17.5838409363608,13.6629091739708
21.7470848907718,20.5358157076917,23.2096918931227,15.5726592982828,18.8519720008095,21.8058118510009
14.4370867942114,15.8593730578624,18.8123340284236,12.6779232368803,12.0539823934859,17.2437796951753
8.66139153469092,26.4514762652434,24.251560966183,8.88009525335236,19.4264036496064,19.7643239861597
18.5169473835206,19.7169336516573,22.8822970508952,14.9745969610962,16.0527102961563,18.5130092249569
19.5422155002594,16.7653327366022,24.6306358262297,15.0607005300133,13.6662664342343,21.8155731600802
15.9461097310138,20.2430025810267,15.439725699661,12.0629562445872,13.9782054919051,11.5815752744916
7.49104660427667,12.2036280311971,21.4064611252216,10.1517931093394,10.733249887847,16.1134626128218
16.3711465621851,14.3414991384913,17.7865209252359,16.5139787671073,12.1469130629196,11.9811015308592
16.2989817447978,17.0821761370175,20.1699124598682,14.8664390919898,16.7042019277589,14.8974432003005
17.622338599167,13.1745747893662,17.2285512788693,16.0676475443873,9.85562067826216,17.2493718145514
23.069896595496,11.193451402266,21.2019496590254,15.4572444041902,7.64821423121567,17.8133640581057
16.9949421011936,16.9434156467179,19.76108881047,14.5215288315457,13.558540849255,15.6004025411641
22.122168744698,17.9438808457081,19.7838525768337,14.1527589090926,19.3131791940677,15.7722535508487
19.8836561849385,12.0014247386036,8.37216195030785,14.7183934175479,11.3046675071089,8.39623463948078
14.4648377281726,20.4956224300382,18.8620849066406,9.42088544083863,17.0289115671629,16.4932663921786
19.0207780045489,18.5933904244885,18.0551971802848,17.2485449306297,14.2830873945461,10.5623856203281
15.7121652658486,12.2618515797071,18.7189987383917,12.8828554556842,9.71988011239557,19.0398529008197
12.8847313796536,17.2122925462849,22.3538204478376,12.2937561730262,18.5063378001432,16.3903272807516
17.9574969297454,11.3939004057577,26.7267624424507,16.3274510768517,6.21886363289251,22.5041977089396
18.1793429817878,21.6821710821235,15.5362340510241,15.1515001843445,16.9330988014988,11.7066395013246
15.0939351519345,21.8421169376578,24.382383507184,15.0593175093023,14.393750993591,19.1433007209475
13.8088338188848,15.5291649467858,18.4733434577067,8.62371847390103,15.3389288958162,17.257452089355
17.0443908949544,18.1747673348391,15.9998861083801,7.82523203684411,17.3963776781268,11.1444817716551
13.9530208613075,14.0176039327446,12.1305910433298,10.7140793626377,10.2340363067244,10.3374359902736
27.7328836835863,24.0090485762545,10.370504886997,13.2289481920692,18.7394192435144,8.42640304666583
13.5425140809143,34.0194464689101,23.3757672289508,16.0220621203204,24.2947030509372,15.9015962013528
14.9862455643697,14.9565152374347,17.546234544417,16.7465808237198,9.49083621461866,16.6020880290433
13.4866251269623,10.30186551896,13.2952561706976,11.9022800300237,9.44153689899002,10.6821709576083
13.9879387444351,16.1918687454927,19.6288924226152,12.5006617053542,7.55989142065075,14.0709802101203
30.8161985399097,14.8373411224932,9.83118120457942,20.7235947786968,11.2817802074994,10.1025195052117
21.4549485778368,17.4713303676346,12.8731106788539,17.09741853957,16.4725535923092,13.0628433275618
24.9050355289392,15.8102450764841,14.5954090503355,15.3824563653391,10.8131916647388,13.6481480928891
19.0659748450376,16.1263385209923,13.0022986473555,17.7974482672926,11.4523845604002,10.2459315618375
18.6175212974998,18.1904471107886,24.7262245154373,18.4009956373615,15.3946487312625,19.5516009438471
15.6100281843754,13.4228554201425,16.7363577275129,12.9677154298523,11.0450458772662,14.5058751498288
15.830511595357,18.885636860837,16.6921683482771,15.6858364430731,17.6257822454696,11.5896853761806
14.8290679156889,21.5335038548611,21.0490089621289,12.0718325346934,14.6648573030953,16.6513599517733
18.7737430013678,16.0578093834955,20.4991613572713,13.9975214959396,14.821232093717,11.6249603608233
23.3644938835728,23.0422442704915,11.5040300173728,19.9283207124193,14.2318055424863,11.605035216769
18.2270783585558,21.3287380572667,18.6292254203183,17.0196798610957,14.895511974703,11.0349037764707
10.340170624799,22.7231434988256,18.5127739747228,11.303889137114,20.0609674959935,13.529611702701
17.6578531181896,23.104223366152,22.5242001928206,15.222103887867,19.4096324590487,21.6323789052345
13.1636639766352,24.2408436945227,25.1348143335984,10.5501559499772,17.8443301536092,17.3772225237521
22.2337869640377,16.4404818075535,26.9423850497252,18.8631756352668,15.1316117085416,20.3381994889396
13.0257734275066,11.4828635204139,29.5084896194808,8.03840662992141,15.1506206463819,20.788412119654
17.2952046916197,14.8316562734674,14.1750944578553,13.5728567403715,14.4293651845,12.2335940253255
13.4971342096078,23.3717382714361,21.7852963912252,7.77860861799736,16.5738028384252,16.4864776520506
13.2619692544824,23.1011306223987,20.9446247776083,11.8634606335927,17.714244870732,17.9086414124323
14.3873813986053,22.9880273544632,12.2041578509966,14.4862276805619,15.8271278358699,14.8652718819059
16.6196596275971,13.6929453835926,13.3312596467075,12.4351286531663,14.0466202370715,11.368160594741
9.03539313485065,14.5609109030348,20.6879839768528,8.2161426293434,12.1189023584519,13.4827369933808
18.5110376064463,17.0225576102958,15.0936483068139,14.6703894941183,15.8192696170688,18.4964663990115
22.3294895659674,17.1187347552159,17.3452645235761,13.9590174982259,11.6733138737875,15.2637322086289
15.5135299371465,9.60246694167365,15.0383253918208,11.6517695811314,13.3668132350819,10.3070607620291
13.4041652269719,24.8101568454234,22.0332829329174,12.9117802052052,19.6827447561592,17.0513474677128
23.999908346413,21.2550030442029,21.6702643851619,11.145786919453,11.1209755017391,15.8222515318215
17.6846817414586,19.7036963444847,23.3366407986181,15.5070658071285,14.8019493932916,21.3825844934787
11.0610165961922,19.4561174238132,15.4140678930394,10.0199620667208,14.6872590869016,17.879605195629
13.8856810626484,19.1684379082743,22.7064479568205,16.9758916902954,17.3415673362505,19.4544869860523
23.3542646743095,15.5378535803526,22.9880418706124,15.1535122957527,14.4604617228905,19.7767884224088
29.9915964570917,24.7852138111492,14.786065427724,16.9524610991068,17.0770622808768,10.1737598724919
18.9833363856533,13.4986733598972,23.3299530839821,14.9139766431522,7.93296676344687,18.9631301951011
15.7656934106616,15.592928131872,13.2672010853479,12.2767455107163,12.6896909242342,10.0146768081703
19.3152813906943,15.7374071359476,16.0870671363735,14.7424904303931,17.0215559557859,15.0849350763056
17.4256586860745,14.966123691557,17.9113022232806,14.792366572028,12.0744642971085,11.6590562667258
16.5651602156383,14.9043156830384,8.25302226595601,13.2983119505059,12.3691218590643,8.56182126918229
13.5888475586978,16.7437805313647,14.8798944261122,13.9881866115605,12.9593414163817,10.5135613641153
15.1402742447629,19.8417181758554,24.5046684288017,16.272144725345,13.205424877111,17.0309726433586
15.8714664422068,11.6038979009691,19.6542763764671,13.577745290129,7.09616956743284,12.5221019149274
25.2019633023671,17.259954710223,24.2106555123953,17.8413115833613,13.5885603204565,18.6499528406225
25.7125802528478,17.9706146939076,26.6217056342776,21.3273286569024,14.4237962401912,16.5005857828881
27.6614947738426,17.5252247240965,24.9683150306067,14.390454741397,14.0107007877193,16.9973836576766
17.560176207393,23.8315747822432,17.905882460645,17.246088722459,17.9834539702441,12.1912846908225
21.3396516851487,14.4422014944421,30.160440062603,17.8232490093904,9.01512007536535,24.8611441816785
15.2310994730007,14.7600012047852,22.4622156135348,14.7730400845167,10.9374179439185,16.5143825520367
18.0309089139644,22.7170180351385,10.1955812343919,17.4339701572369,17.5977286162334,10.8064982022192
19.8382657180922,18.2894380351109,19.7012845277716,17.3734925628984,12.9567245612614,12.9923199584262
18.0968701435235,13.5033345048987,15.4716418258611,15.2149555079823,10.920952705375,10.6776321316797
13.2205270241129,12.7903053509305,10.0968157524827,11.7710735745999,15.2969036042966,12.7553049430719
21.350241022086,19.9322357295731,15.6444419457625,18.6460057577265,15.2682055604147,16.5251387297676
16.7234230778664,14.6594347327742,16.6965120301037,16.8119865066648,14.2741524405481,14.4165294519135
21.3476313472664,24.6790914496023,13.1675899369811,16.6712936212428,22.5756448832438,12.9322120937278
23.1738945583463,15.8946250286909,20.2171979427357,12.0796244686269,16.9561636924013,13.7921916581204
15.9023681788469,7.62815505457797,13.9137354991657,9.69549773541787,10.6191482495888,9.20745755551333
17.1970254239133,20.676754206445,19.2694638083408,13.9721844721951,15.5515505142226,15.8599783082235
19.3571826484217,14.2377677293722,27.5879055106759,18.5697996965599,12.1549127231889,16.3502300901822
10.5074937325709,27.6995254634396,15.9836780319427,13.9390648967504,21.7411511758353,12.3557043454676
19.1412369430011,16.4574936884006,18.4410416183683,11.5922393608153,14.4943736175925,15.8566625023768
13.3781581441592,15.2839452056221,20.3622386765771,11.908245307814,15.1026850212271,17.99153688652
28.6930974764312,9.65335418441022,20.3233456419977,15.8281722734273,7.8817736837312,17.2889463018796
15.0707038372977,18.7196779195949,28.3841229508457,14.9447819596143,15.5779970532352,18.9399443452433
14.183118265515,24.9301837374731,17.3986273135789,12.2482056656939,19.2177158218507,15.9051298023397
25.9912940161152,11.6700681753825,13.8978410076559,19.2558554366911,8.28791316863902,12.4977327220354
18.6803310967603,20.0011314163864,7.85556963973072,12.1012174423945,18.5012740780819,9.84702225699832
12.1127790538208,30.0560906535813,15.6705964361286,12.9354571314254,19.9805242422037,17.6780530761391
13.9385284681251,14.5934564532154,18.8988640074131,10.3041809255463,15.2014199344552,15.6159534069254
22.7521770912112,18.4132813354959,12.513941126261,17.48897609982,15.6853632040361,11.386689844786
22.7268707247151,20.408369661209,24.5504449474231,18.7222105232255,13.8884367834585,20.0285454480941
21.9307743757188,22.2350578129714,18.7215053232417,15.0598628055587,15.0238878243936,11.5830133834698
16.0178738127698,27.5050103742773,22.8964248283884,14.9319678522051,17.5258432764227,17.3965015299364
